,snail_genus,leaf_width,leaf_length,leaf_surface,shell_height,shell_color,shell_radius
1275,Slimospira,21.0,66.0,smooth,-5.842570586426709,striped,-1.3306825978304475
1586,Slimospira,24.0,76.0,smooth,5.3287747532456,striped,0.7667950890619676
1584,Slimospira,24.0,62.0,smooth,-9.224162357634972,yellow,-1.6576311831830928
1583,Slimospira,15.0,67.0,smooth,-0.14120059542712204,yellow,-0.06172649540473448
1279,Slimospira,18.0,62.0,smooth,-2.9503437118834674,striped,-0.6130283896668149
1601,Slimospira,33.0,63.0,smooth,6.199219840404426,striped,1.031207882074705
1579,Slimospira,68.0,65.0,smooth,-2.8795214109525733,yellow,-0.9003081465686997
1325,Slimospira,50.0,38.0,hairy,-2.464725766651271,yellow,-0.7388830411687627
1538,Slimospira,63.0,65.0,smooth,-0.295448841925181,dark,-0.2045614354293433
1495,Slimospira,51.0,37.0,hairy,-1.8604802452235403,yellow,-0.47360674957932847
1487,Slimospira,45.0,43.0,hairy,-0.25668716469176595,dark,-0.07839932576902799
1363,Slimospira,52.0,36.0,hairy,1.8906068835341883,dark,0.2801113714920983
1477,Slimospira,54.0,51.0,hairy,-1.9250091818517816,dark,-0.7521838705687688
1240,Slimospira,48.0,34.0,hairy,0.35073819766413017,dark,0.039075107058507634
1304,Slimospira,43.0,103.0,hairy,1.6479694966220702,dark,0.5059821824002672
1633,Slimospira,21.0,55.0,smooth,-1.9890666436562128,dark,-0.5041714191195911
1395,Slimospira,73.0,28.0,hairy,2.881228277501679,dark,0.5707674035972258
1498,Slimospira,58.0,38.0,hairy,3.6181485006875094,dark,0.8934823229965408
1467,Slimospira,54.0,33.0,hairy,-7.001557739933261,dark,-2.0052131963263737
1590,Slimospira,56.0,35.0,hairy,-2.3671476040086157,dark,-0.6733010899649656
1491,Slimospira,43.0,74.0,smooth,3.07490453400419,dark,0.8753449099672876
1239,Slimospira,59.0,36.0,hairy,-2.9560370976877253,dark,-0.8301133289028587
1272,Slimospira,52.0,42.0,hairy,-1.9606245545320387,dark,-0.8997262532866195
1273,Slimospira,61.0,39.0,hairy,-0.2900702187060724,dark,-0.43461731490799393
1375,Slimospira,67.0,56.0,smooth,1.8890536956823174,dark,0.3366003339982121
1556,Slimospira,65.0,82.0,smooth,5.7357346756931475,dark,1.098885256615431
1570,Slimospira,64.0,62.0,smooth,-0.5031975703500288,dark,-0.35443649353115503
1293,Slimospira,64.0,60.0,smooth,-6.792705893130493,dark,-1.78719881203192
1294,Slimospira,67.0,68.0,smooth,-1.636373786590484,dark,-0.036012337080823194
1420,Slimospira,51.0,44.0,hairy,4.734360018573197,dark,0.9850557879225059
1333,Slimospira,59.0,48.0,hairy,-6.089748019170213,dark,-1.4494282796010092
1242,Slimospira,50.0,42.0,hairy,3.7486075014837605,dark,0.49696860782615654
1517,Slimospira,46.0,42.0,hairy,-0.4983736016911481,dark,0.11536073267300506
1537,Slimospira,23.0,73.0,waxy,-3.7971478171166018,dark,-1.0809414084391764
1282,Slimospira,68.0,75.0,smooth,-0.6551799444198247,dark,-0.42026035677815327
1429,Slimospira,18.0,66.0,hairy,-7.767909419065667,striped,-1.4280580326756886
1387,Slimospira,71.0,28.0,hairy,-1.4563001327563778,brown,-0.7473253180610937
1475,Slimospira,56.0,39.0,hairy,-1.2999083893027816,brown,-0.663833465885292
1422,Slimospira,57.0,43.0,hairy,1.8549070895176647,brown,0.5438259619802248
1419,Slimospira,55.0,46.0,hairy,-1.6208215427700154,dark,-0.6594466399859336
1261,Slimospira,57.0,42.0,hairy,2.962273211726121,brown,0.588865629128562
1352,Slimospira,48.0,41.0,hairy,1.7542691533247226,brown,0.271715056148545
1629,Slimospira,47.0,47.0,hairy,-0.8221396367297612,dark,-0.4234708928636391
1478,Slimospira,51.0,48.0,hairy,-3.924717703494965,dark,-1.2683009538153756
1278,Slimospira,54.0,25.0,hairy,-0.12949029389781064,dark,-0.09947225442659716
1466,Slimospira,59.0,39.0,hairy,1.8748483994142318,dark,0.46839488822648323
1494,Slimospira,48.0,47.0,hairy,0.10956213726374045,dark,-0.01974423674864707
1329,Slimospira,48.0,38.0,waxy,1.4687606924507328,dark,0.4164610158569774
1593,Slimospira,49.0,49.0,hairy,0.4157191746102929,dark,0.21268298550784356
1597,Slimospira,50.0,38.0,hairy,-4.175354821766907,brown,-1.0523218254126652
1479,Slimospira,46.0,39.0,hairy,-2.072197806692334,dark,-0.7447654063691059
1636,Slimospira,56.0,34.0,hairy,3.5845513147672947,dark,0.908912000781337
1492,Slimospira,47.0,34.0,hairy,1.9765544799926407,dark,0.3609678051618954
1515,Slimospira,59.0,38.0,hairy,2.233536122691224,dark,0.45444311908925455
1566,Slimospira,64.0,72.0,smooth,2.626449942539061,dark,0.5529447068150797
1564,Slimospira,62.0,66.0,smooth,-3.9149239556408864,dark,-1.4746588047522635
1298,Slimospira,64.0,67.0,smooth,2.601032140774523,dark,0.4485372312778303
1299,Slimospira,60.0,74.0,smooth,2.4043453464728795,dark,0.7794002971652573
1591,Slimospira,68.0,85.0,smooth,1.889200292721541,yellow,0.3120274228942879
1270,Slimospira,66.0,69.0,smooth,5.535664261422649,dark,1.358228160028504
1271,Slimospira,65.0,70.0,smooth,3.0794128014846125,dark,0.6563936732028867
1589,Slimospira,68.0,70.0,smooth,5.503226104288373,yellow,1.4969334682206865
1638,Slimospira,49.0,34.0,hairy,-3.7217041849972787,yellow,-0.9968855338596324
1303,Slimospira,39.0,78.0,smooth,4.583239790041138,yellow,0.9221577390269757
1588,Slimospira,61.0,67.0,smooth,6.582106267763956,yellow,1.5602051235970478
1274,Slimospira,66.0,75.0,smooth,-2.1735504305833575,yellow,-0.4859414673798889
1587,Slimospira,67.0,77.0,smooth,0.027492130286654,yellow,-0.19252800806133527
1276,Slimospira,68.0,71.0,smooth,-6.560074052502255,yellow,-1.3702458615058088
1385,Slimospira,48.0,41.0,hairy,2.773946355911276,yellow,0.6271155194636748
1277,Slimospira,61.0,68.0,smooth,0.6667109575475944,yellow,-0.031040495820176164
1415,Slimospira,51.0,35.0,hairy,-0.29467821855678655,yellow,-0.041458590339523475
1585,Slimospira,63.0,66.0,smooth,-4.8053652352298,yellow,-1.263522541324376
1493,Slimospira,46.0,47.0,hairy,1.2347599182687072,yellow,0.2356529201195242
1384,Slimospira,59.0,35.0,hairy,0.8377522264194783,yellow,0.394096138516882
1400,Slimospira,45.0,29.0,hairy,1.3341309403422439,yellow,0.15170727381639876
1373,Slimospira,53.0,34.0,hairy,5.282710238744671,yellow,0.8095148918661776
1287,Slimospira,67.0,73.0,smooth,-6.568179588520343,yellow,-1.54106180107184
1372,Slimospira,46.0,44.0,hairy,-0.6354434666469855,yellow,-0.3799483748636618
1580,Slimospira,60.0,55.0,smooth,5.039394124949758,yellow,1.0824151637861883
1268,Slimospira,67.0,64.0,smooth,-9.990919294809187,yellow,-2.124911994966466
1369,Slimospira,47.0,38.0,hairy,0.18079647061404858,yellow,-0.0853727203908168
1267,Slimospira,66.0,73.0,smooth,1.6751775475026878,yellow,0.24061137166256624
1573,Slimospira,72.0,71.0,smooth,-2.9014358332178185,yellow,-0.9803742296138672
1283,Slimospira,66.0,74.0,smooth,1.7529162982811315,yellow,0.5665106898708048
1561,Slimospira,67.0,71.0,smooth,-5.719917853439836,yellow,-1.5959432152543924
1578,Slimospira,66.0,60.0,smooth,-4.399442159372278,yellow,-1.3184760112075848
1476,Slimospira,53.0,38.0,hairy,1.1837207815868682,dark,0.19717379697412754
1301,Slimospira,64.0,68.0,smooth,3.491129527511786,dark,0.8531833890104704
1552,Slimospira,67.0,69.0,smooth,1.8418313557387256,dark,0.4155726309743162
1334,Slimospira,27.0,28.0,smooth,-1.6285581453774214,dark,-0.6118730554873492
1535,Slimospira,73.0,75.0,smooth,-0.544554440466488,dark,-0.20240538464009758
1550,Slimospira,75.0,62.0,smooth,0.8149798741963271,dark,0.049904439649280714
1306,Slimospira,60.0,73.0,smooth,-6.090893475272244,dark,-1.5852052771991145
1545,Slimospira,65.0,60.0,smooth,-1.1194283126219005,dark,-0.3780426474248062
1543,Slimospira,71.0,72.0,smooth,8.498772961906832,yellow,2.012672614055961
1309,Slimospira,66.0,65.0,smooth,0.8625354351159363,yellow,0.39306797272422145
1285,Slimospira,66.0,67.0,smooth,0.3281319535086353,dark,-0.10668509930192516
1310,Slimospira,66.0,68.0,smooth,-2.0410578200421563,yellow,-0.6337585769261063
1540,Slimospira,57.0,72.0,smooth,1.4008240513018626,dark,0.2594251017196892
1421,Slimospira,20.0,37.0,smooth,-7.713445671554612,yellow,-1.86723990177188
1313,Slimospira,65.0,60.0,smooth,2.8989005114381925,yellow,0.4951701764531403
1314,Slimospira,60.0,74.0,smooth,3.3613868165099623,dark,0.8290171076426431
1571,Slimospira,66.0,70.0,smooth,1.1699248590058198,yellow,0.26280192214766007
1572,Slimospira,62.0,64.0,smooth,3.0828646649943288,yellow,0.574204355132917
1576,Slimospira,67.0,75.0,smooth,-0.5252067797768596,yellow,-0.03790634211257062
1630,Slimospira,22.0,65.0,waxy,3.6402317100294663,yellow,0.8768887714845279
1631,Slimospira,25.0,70.0,smooth,5.44280905485281,yellow,1.2606440310859093
1364,Slimospira,76.0,29.0,hairy,5.035230702692006,yellow,1.2727292490635507
1499,Slimospira,63.0,71.0,smooth,0.8076544946687501,yellow,0.28466842407657406
1488,Slimospira,68.0,74.0,smooth,-3.589007954332566,striped,-0.5016967004158589
1484,Slimospira,75.0,69.0,smooth,5.966877544698914,yellow,0.8110732958741452
1331,Slimospira,65.0,77.0,smooth,18.90527457090821,yellow,3.0695747211189692
1481,Slimospira,65.0,71.0,smooth,10.98735222224772,yellow,1.0035170311268407
1480,Slimospira,72.0,67.0,smooth,-2.498484001339102,yellow,-0.2595303920524556
1465,Slimospira,66.0,70.0,waxy,-4.213510010622364,yellow,-0.8187814383287083
1459,Slimospira,68.0,61.0,smooth,-1.5578772159428302,yellow,-0.013682691891095408
1337,Slimospira,62.0,75.0,smooth,0.8523845852951987,yellow,-0.1609775158358592
1451,Slimospira,66.0,66.0,smooth,-21.512077995040034,yellow,-2.4489881185588955
1443,Slimospira,63.0,59.0,smooth,-2.561397573747455,yellow,-0.2504460035889687
1440,Slimospira,69.0,67.0,smooth,-3.274901521746989,yellow,-0.275497695249104
1438,Slimospira,69.0,74.0,smooth,-9.316793710961775,yellow,-1.2979916792771895
1266,Slimospira,71.0,70.0,smooth,-3.369731249422762,dark,-0.45545297657441985
1264,Slimospira,65.0,67.0,smooth,1.6166490302660794,dark,0.011135488843744006
1544,Slimospira,44.0,43.0,hairy,5.079778142705674,yellow,0.49979953490633583
1616,Slimospira,71.0,64.0,waxy,14.283978338727314,dark,1.5300753864045802
1595,Slimospira,66.0,71.0,smooth,-1.58544825178824,dark,-0.30126863755360095
1608,Slimospira,51.0,39.0,hairy,4.285743371232688,dark,0.6007916675968976
1248,Slimospira,58.0,45.0,waxy,4.332011740178485,dark,0.34724998792860806
1431,Slimospira,54.0,54.0,hairy,8.02750991238074,dark,0.6493009129812607
1253,Slimospira,51.0,39.0,hairy,-1.0079078653636884,dark,-0.07919313567476337
1327,Slimospira,66.0,61.0,smooth,21.84401631810169,dark,1.8450308241113968
1326,Slimospira,61.0,59.0,smooth,1.0799416661744472,dark,0.055214723708985156
1502,Slimospira,70.0,68.0,smooth,7.661976631575779,dark,0.6578293149645197
1632,Slimospira,50.0,36.0,hairy,-0.14282635002690458,yellow,-0.16865719500205695
1358,Slimospira,47.0,42.0,hairy,9.623151065179588,dark,0.8875268921085858
1409,Slimospira,67.0,74.0,smooth,16.44131307230342,yellow,1.6344498402595204
1406,Slimospira,58.0,72.0,smooth,15.663378328207768,dark,1.8069739723837839
1401,Slimospira,70.0,75.0,smooth,-0.6108483427322418,yellow,0.01518208600466985
1531,Slimospira,65.0,67.0,smooth,-2.7997450754584166,yellow,-0.560602605598764
1396,Slimospira,59.0,61.0,smooth,1.7664382037041435,yellow,0.1986487905600216
1392,Slimospira,64.0,76.0,smooth,2.9644341063499633,yellow,0.29403529873965234
1365,Slimospira,59.0,59.0,smooth,3.4822282244056493,yellow,0.11209224939729887
1390,Slimospira,66.0,72.0,smooth,-3.443342839420593,yellow,-0.4278525881057886
1377,Slimospira,68.0,67.0,smooth,-0.1778934164669001,yellow,-0.4608946103558147
1367,Slimospira,66.0,80.0,smooth,7.191558458708729,yellow,0.8697550989042305
1382,Slimospira,64.0,76.0,smooth,11.674283996923664,yellow,0.8969351812014308
1370,Slimospira,69.0,62.0,smooth,9.76087353625358,yellow,0.8881071675989999
1378,Slimospira,62.0,70.0,smooth,-5.737570980137282,yellow,-0.6166827390283753
1349,Slimospira,64.0,63.0,smooth,6.184403277558588,yellow,0.5124421833584906
1423,Slimospira,67.0,65.0,smooth,-5.968410078499481,yellow,-0.7640909329990314
1430,Slimospira,70.0,61.0,smooth,6.633503919867041,yellow,0.6928496932790089
1433,Slimospira,67.0,73.0,smooth,0.16825823773953977,yellow,-0.32176638022712034
1506,Slimospira,68.0,72.0,smooth,-9.275936842195664,yellow,-1.1516637611083456
1323,Slimospira,61.0,66.0,smooth,0.5414985110540536,yellow,0.09253844662289566
1504,Slimospira,66.0,68.0,smooth,-4.322656538002621,yellow,-0.45840327972190575
1389,Slimospira,65.0,71.0,smooth,-8.607549494402496,yellow,-0.755357180999879
1639,Slimospira,68.0,58.0,smooth,-5.743157593145383,yellow,-0.7608685704882467
1241,Slimospira,64.0,77.0,smooth,3.6248085721746786,yellow,0.41316045439861065
1243,Slimospira,62.0,70.0,smooth,4.998071646463728,yellow,0.5539977779582757
1594,Slimospira,73.0,73.0,waxy,6.254659196803679,dark,0.5930182752987441
1547,Slimospira,45.0,33.0,hairy,2.5853634937801626,dark,-0.111330397265103
1259,Slimospira,52.0,37.0,hairy,16.735739892955962,dark,1.9089153475937068
1577,Slimospira,21.0,96.0,waxy,2.4816771249382144,dark,0.21851720125793936
1518,Slimospira,21.0,19.0,waxy,-2.846986075638695,dark,-0.3224972296874409
1574,Slimospira,48.0,37.0,hairy,-9.250426054237003,dark,-0.9543844055915565
1434,Slimospira,69.0,70.0,waxy,9.741361885609686,dark,0.962138509359669
1546,Slimospira,56.0,34.0,hairy,-12.731914769442769,dark,-1.3372934570475525
1403,Slimospira,47.0,41.0,hairy,15.866677559740591,dark,1.463474378493798
1470,Slimospira,75.0,100.0,smooth,0.8362639314569527,dark,-0.0018425662975275687
1549,Slimospira,55.0,37.0,hairy,2.0688741082614457,dark,0.08222218393764005
1258,Slimospira,68.0,72.0,waxy,-2.321683155019949,dark,-0.20722714075484178
1581,Slimospira,70.0,107.0,hairy,-8.491299782000741,dark,-1.0834359107392983
1598,Slimospira,69.0,66.0,smooth,-7.098757989044231,dark,-1.0506427764608468
1613,Slimospira,65.0,64.0,smooth,8.813958229224468,dark,0.7847257843815695
1260,Slimospira,65.0,74.0,smooth,21.424585634577436,dark,2.2046391107579653
1611,Slimospira,68.0,66.0,smooth,-14.412354977465863,dark,-1.4632098874076276
1607,Slimospira,75.0,70.0,smooth,1.4176134399155789,dark,-0.07986750485643392
1605,Slimospira,70.0,68.0,smooth,7.658439072504242,dark,0.5985085302923651
1256,Slimospira,68.0,61.0,smooth,4.8419886823470355,dark,0.4161105738530779
1599,Slimospira,73.0,71.0,smooth,-7.456979185800386,dark,-1.0019854290032288
1615,Slimospira,64.0,66.0,smooth,-6.244969877009637,brown,-0.7825723787433091
1458,Slimospira,24.0,102.0,smooth,-4.4090655327283965,brown,-0.6408877488659576
1553,Slimospira,48.0,37.0,hairy,4.106642373024289,striped,0.5645770136705001
1614,Slimospira,49.0,38.0,hairy,-7.000884109113707,dark,-1.2230381233172525
1355,Slimospira,50.0,47.0,hairy,-7.793685303721969,dark,-1.0560669148467698
1625,Slimospira,60.0,69.0,smooth,17.397202040615174,dark,1.6831461984474556
1624,Slimospira,56.0,67.0,smooth,-0.7959847751308418,dark,-0.31039048782826545
1399,Slimospira,17.0,105.0,waxy,20.76614657996165,dark,2.3842986687163394
1265,Slimospira,21.0,108.0,waxy,-4.804228692799971,dark,-0.775627098358866
1496,Slimospira,55.0,32.0,hairy,-0.3748770139487139,dark,-0.156745351615096
1627,Slimospira,20.0,64.0,smooth,2.2022023123102605,dark,0.003568956918722921
1623,Slimospira,67.0,77.0,smooth,7.898559595632922,dark,0.7863506552423123
1621,Slimospira,68.0,72.0,smooth,2.309016155530812,dark,0.11501879342194407
1628,Slimospira,68.0,60.0,smooth,-2.3291395972524294,dark,-0.4661781252012655
1530,Slimospira,21.0,26.0,waxy,11.579085408171414,dark,1.3783265534279343
1305,Slimospira,55.0,51.0,waxy,-0.2670439386882923,dark,0.11053507568361676
1336,Slimospira,51.0,37.0,hairy,18.705336767770625,dark,1.853325789447106
1507,Slimospira,76.0,29.0,waxy,-12.931830201257903,yellow,-1.4602528472987781
1468,Slimospira,71.0,36.0,waxy,16.96865866597784,dark,1.7033303750318631
1380,Slimospira,68.0,34.0,waxy,-0.6700586162422044,dark,-0.05298675300165104
1312,Slimospira,68.0,78.0,waxy,0.8747321231555947,dark,0.11772785472014108
1414,Slimospira,41.0,24.0,waxy,-5.453555977442165,dark,-0.8711951657844309
1249,Slimospira,70.0,60.0,smooth,-10.258513003339097,dark,-1.1562844724378394
1456,Slimospira,54.0,49.0,hairy,10.760275269996969,dark,1.1882801352458003
1442,Slimospira,18.0,20.0,waxy,-1.0461732193935307,dark,-0.12048028747869255
1603,Slimospira,62.0,76.0,smooth,0.4514722751031007,dark,0.04921743900323688
1520,Slimospira,54.0,46.0,hairy,-6.880497791074129,dark,-0.5041224808923622
1297,Slimospira,68.0,26.0,waxy,11.21225206460354,dark,0.8077965687916457
1356,Slimospira,47.0,40.0,hairy,-5.804735449314132,dark,-0.8095790429316714
1445,Slimospira,44.0,104.0,waxy,10.468480641105446,dark,1.021190637086086
1441,Slimospira,51.0,44.0,hairy,-3.123156891749681,yellow,-0.5573723818289685
1525,Slimospira,30.0,70.0,smooth,-16.521816803483905,dark,-2.098942657686009
1529,Slimospira,19.0,62.0,smooth,-3.774526397270845,yellow,-0.6009521759691854
1551,Slimospira,25.0,74.0,smooth,6.222100775191209,striped,0.8618539142958723
1292,Slimospira,21.0,65.0,smooth,-1.9726389220358607,striped,-0.29506024186620494
1568,Slimospira,28.0,65.0,smooth,-7.724446176731575,striped,-1.0939258615909204
1567,Slimospira,29.0,66.0,smooth,2.245063738780264,striped,0.018673055936761183
1295,Slimospira,27.0,58.0,smooth,14.847063356559852,striped,1.9931365753354926
1565,Slimospira,25.0,57.0,smooth,8.947518624905458,striped,0.9489593326853064
1563,Slimospira,29.0,66.0,smooth,-6.721432240117449,striped,-1.0564731051252931
1562,Slimospira,24.0,70.0,smooth,1.4243813793904032,yellow,0.21408082019474936
1526,Slimospira,26.0,66.0,smooth,5.030407611548429,yellow,0.5640601694971532
1558,Slimospira,21.0,69.0,smooth,2.0414009745149264,striped,0.006114518768627996
1554,Slimospira,24.0,67.0,smooth,-5.431256296665127,striped,-0.6731204487073085
1393,Slimospira,49.0,41.0,hairy,4.641518467849531,striped,0.4126284189799913
1376,Slimospira,26.0,62.0,smooth,4.439456275312233,yellow,0.5071808731970601
1319,Slimospira,21.0,73.0,smooth,-1.9556249106090258,yellow,-0.2583615845548943
1307,Slimospira,25.0,70.0,waxy,-8.192947088936968,striped,-1.1534105193024944
1318,Slimospira,36.0,61.0,smooth,-7.853587597861067,striped,-1.1503458205491832
1308,Slimospira,22.0,77.0,smooth,-10.355030528502153,striped,-1.4743763494147255
1542,Slimospira,28.0,70.0,waxy,-1.4841537197535906,striped,-0.21700508992432033
1311,Slimospira,23.0,67.0,smooth,-2.190860218696133,yellow,-0.06922207300404885
1548,Slimospira,24.0,69.0,smooth,5.95643957518567,striped,0.6364108617573714
1555,Slimospira,24.0,63.0,smooth,17.207714650036394,yellow,2.085076325990626
1316,Slimospira,27.0,74.0,smooth,0.9020250018000235,yellow,-0.013513689598383918
1485,Slimospira,20.0,76.0,smooth,-1.4381872010199055,yellow,-0.33492800287904845
1489,Slimospira,30.0,64.0,smooth,-11.759179025397534,striped,-1.9761451747129375
1286,Slimospira,19.0,68.0,smooth,1.0591426514969107,striped,0.08040340091648386
1281,Slimospira,25.0,71.0,smooth,0.7075651012559274,yellow,-0.08038546896224992
1289,Slimospira,25.0,63.0,smooth,-2.055859587842681,striped,-0.4385031675064503
1527,Slimospira,23.0,65.0,smooth,-2.1414163448397074,striped,-0.34250926937426873
1291,Slimospira,23.0,56.0,smooth,4.453296240383546,striped,0.5948478161644194
1519,Slimospira,24.0,65.0,smooth,0.06469337446106468,yellow,-0.10771691395299922
1516,Slimospira,27.0,71.0,smooth,1.4199966812118767,striped,0.1771344627525135
1514,Slimospira,30.0,61.0,smooth,5.107385768852455,striped,0.6261234798944977
1513,Slimospira,25.0,71.0,smooth,-21.54840484819395,striped,-2.884116057145745
1512,Slimospira,20.0,65.0,smooth,-4.137641012235905,striped,-0.5988908512597513
1486,Slimospira,26.0,65.0,smooth,-2.089532020604695,striped,-0.3414651010064324
1511,Slimospira,24.0,59.0,smooth,6.058338596252141,yellow,0.538404200066984
1509,Slimospira,23.0,71.0,smooth,7.488329529336841,striped,0.8220862515810721
1508,Slimospira,24.0,69.0,smooth,4.775370323105012,striped,0.3523675466748595
1321,Slimospira,15.0,70.0,smooth,0.9507593276872713,striped,-0.054750324095353735
1322,Slimospira,24.0,79.0,smooth,4.942422610383409,striped,0.5658045290222345
1505,Slimospira,21.0,68.0,smooth,4.581237911091701,striped,0.43927837121307933
1503,Slimospira,22.0,74.0,smooth,1.1417163313686727,striped,-0.08793255164149627
1501,Slimospira,21.0,77.0,smooth,-4.884468657824297,striped,-0.9655860264547094
1500,Slimospira,24.0,70.0,smooth,-9.638949297498616,striped,-1.6892344605327576
1328,Slimospira,18.0,63.0,smooth,9.227825241371582,striped,0.9990317056792176
1490,Slimospira,23.0,70.0,smooth,3.2248370479410644,striped,0.45429409918272684
1510,Slimospira,20.0,85.0,smooth,-1.8912576440302218,yellow,-0.312284052114609
1536,Slimospira,29.0,66.0,smooth,-4.008065012121224,striped,-0.8221272453893416
1557,Slimospira,28.0,71.0,smooth,-1.0583586991317453,yellow,-0.018655624762770145
1288,Slimospira,50.0,32.0,hairy,-7.8351552042622465,striped,-1.31048270724878
1569,Slimospira,42.0,34.0,hairy,0.5518647287763235,yellow,-0.011805100703815415
1338,Slimospira,55.0,29.0,hairy,6.39466681455507,yellow,0.5925263363467217
1524,Slimospira,55.0,32.0,hairy,7.571308671452069,yellow,0.8730021817180801
1523,Slimospira,52.0,49.0,hairy,-1.7691433288893632,yellow,0.011071859207861932
1522,Slimospira,51.0,44.0,hairy,5.177397369099711,yellow,0.5883279575422529
1424,Slimospira,51.0,37.0,hairy,11.863448306331964,yellow,1.190647336537845
1324,Slimospira,52.0,37.0,hairy,0.715655623229802,yellow,0.02993077925900121
1320,Slimospira,52.0,48.0,hairy,6.441168369994216,yellow,0.8509144616491633
1255,Slimospira,52.0,39.0,hairy,10.045826133937032,yellow,1.0565828393782453
1619,Slimospira,45.0,48.0,hairy,-14.395317802978305,yellow,-1.863706123186066
1353,Slimospira,66.0,76.0,smooth,13.541215829197037,yellow,1.5412472476483539
1541,Slimospira,55.0,36.0,hairy,-1.0363989796567459,yellow,-0.03974820415888509
1412,Slimospira,65.0,73.0,smooth,1.5288460245892663,yellow,0.18775463442699095
1521,Slimospira,35.0,116.0,waxy,15.39528714237829,yellow,1.5511015043447227
1411,Slimospira,60.0,63.0,smooth,6.161528151302924,yellow,0.5641418819260223
1435,Slimospira,54.0,38.0,hairy,2.4900562800260144,yellow,-0.2154451620866086
1345,Slimospira,49.0,45.0,hairy,7.066679125638012,yellow,0.5987100892573747
1437,Slimospira,57.0,38.0,hairy,-3.6492947615178237,yellow,-0.6428460262647838
1612,Slimospira,54.0,40.0,hairy,16.224269154725715,yellow,1.9703218375302465
1252,Slimospira,51.0,45.0,hairy,-1.5788836036806468,yellow,-0.28665487994432093
1343,Slimospira,51.0,40.0,hairy,-4.898112148907192,yellow,-0.5859994840014379
1296,Slimospira,51.0,50.0,hairy,5.6184141702734705,yellow,0.45797361117041635
1290,Slimospira,51.0,39.0,hairy,-0.7694208824246523,yellow,-0.2614782559000594
1300,Slimospira,48.0,37.0,hairy,-7.551758431405855,yellow,-1.1121951589998251
1560,Slimospira,51.0,37.0,hairy,-11.541201916767186,yellow,-1.3315666247989142
1357,Slimospira,74.0,63.0,smooth,-4.523523889368298,yellow,-0.3799832046604718
1251,Slimospira,57.0,47.0,hairy,5.216545294399381,yellow,0.5247368657101065
1559,Slimospira,50.0,50.0,hairy,-8.250325131265974,yellow,-1.2092734085593846
1620,Slimospira,55.0,45.0,hairy,9.506916973212638,yellow,1.2747516691283525
1528,Slimospira,52.0,35.0,hairy,-0.8977753415036432,yellow,-0.2386897684091321
1448,Slimospira,56.0,45.0,hairy,-11.016415404192266,yellow,-1.4847796905913084
1404,Slimospira,59.0,47.0,waxy,-1.0117704736933923,striped,-0.19458237953061316
1626,Slimospira,50.0,33.0,hairy,15.046231395522746,yellow,1.854622220323972
1254,Slimospira,51.0,41.0,hairy,-0.4806086431931535,yellow,-0.17882086101636477
1534,Slimospira,48.0,28.0,hairy,-0.2545531102849158,yellow,0.23959182252834452
1453,Slimospira,57.0,49.0,hairy,0.5327092076504507,yellow,-0.16329570428836115
1247,Slimospira,46.0,108.0,waxy,8.721200449155354,yellow,1.3590576570103334
1416,Slimospira,60.0,64.0,smooth,-10.277618093887599,yellow,-1.2574170832122518
1532,Slimospira,50.0,37.0,hairy,8.023393707475233,yellow,0.8621052299838956
1346,Slimospira,59.0,39.0,hairy,9.824614395397326,yellow,1.1653952922318958
1317,Slimospira,53.0,47.0,hairy,-7.407086415756675,yellow,-0.8097078747181572
1455,Slimospira,49.0,33.0,hairy,0.6441270444311293,yellow,-0.1993090822931722
1450,Slimospira,58.0,51.0,waxy,-3.3701118501465794,yellow,-0.47562480345341845
1427,Slimospira,50.0,34.0,hairy,-18.90637254252385,yellow,-2.3651855931375327
1246,Slimospira,53.0,36.0,hairy,7.529067330165603,yellow,0.8971080984388583
1582,Slimospira,50.0,49.0,hairy,-5.281532982516831,yellow,-0.8478082884821011
1425,Slimospira,54.0,25.0,hairy,-8.592480052381292,yellow,-1.534402890109621
1347,Slimospira,44.0,47.0,hairy,6.043405983044723,yellow,0.7926105848702254
1407,Slimospira,46.0,44.0,hairy,2.025133786965707,yellow,-0.09230292506674224
1880,Mollisphora,50.0,109.0,hairy,-2.4798520893927365,striped,-0.6293905362776671
1885,Mollisphora,50.0,119.0,hairy,-2.247874031117853,striped,-0.7243333751029221
1688,Mollisphora,42.0,67.0,hairy,4.959538023690821,striped,1.1717811939766496
1867,Mollisphora,44.0,100.0,hairy,-0.1672891530491706,striped,0.08230778663073779
1882,Mollisphora,59.0,110.0,hairy,-0.700469192932239,striped,-0.18729420403635083
1874,Mollisphora,46.0,98.0,hairy,-4.7844527894821915,striped,-1.3586866392770405
2002,Mollisphora,49.0,110.0,hairy,-1.4583155828795,striped,-0.15582586617092556
1877,Mollisphora,51.0,101.0,hairy,-3.8351159453489423,striped,-0.9765611588593193
1734,Mollisphora,44.0,110.0,hairy,2.2176731106474725,striped,0.23140077522719674
1980,Mollisphora,48.0,104.0,hairy,-2.359657885376233,striped,-0.23330824392991778
1865,Mollisphora,47.0,65.0,hairy,-4.312365880201532,striped,-1.030616432685753
1985,Mollisphora,46.0,115.0,hairy,8.161419786565727,striped,1.71192359275058
1987,Mollisphora,48.0,101.0,hairy,-1.873156423083847,striped,-0.3827848157283277
1726,Mollisphora,43.0,67.0,hairy,-0.18813682783325575,striped,-0.03865175115557173
